index,number_of_siblings,direct_admission,CCA,learning_style,student_id,gender,tuition,final_test,n_male,n_female,age,hours_per_week,attendance_rate,sleep_time,wake_time,mode_of_transport,bag_color,sleep_duration,class_size,female_ratio
5580,2,No,Sports,Auditory,5UK2BS,Female,Yes,46.0,19.0,4.0,16.0,1.0,85.0,22:00,6:00,private transport,blue,8.0,23.0,0.17391304347826086
5581,0,No,Sports,Auditory,OKDAVZ,Female,No,55.0,7.0,15.0,15.0,16.0,96.0,22:00,6:00,private transport,black,8.0,22.0,0.6818181818181818
5582,0,No,Arts,Visual,PID9XK,Female,No,93.0,20.0,3.0,16.0,6.0,94.0,22:00,6:00,private transport,yellow,8.0,23.0,0.13043478260869565
5583,0,No,Sports,Visual,E9PYEE,Female,No,59.0,6.0,16.0,15.0,13.0,98.0,22:30,6:30,private transport,blue,8.0,22.0,0.7272727272727273
5584,1,Yes,None,Auditory,IP22OE,Male,Yes,88.0,13.0,9.0,15.0,7.0,98.0,23:00,7:00,walk,blue,8.0,22.0,0.4090909090909091
5585,0,No,None,Auditory,UQH82K,Male,Yes,72.0,26.0,1.0,15.0,6.0,93.0,21:00,5:00,public transport,white,8.0,27.0,0.037037037037037035
5586,0,Yes,Clubs,Auditory,3FYPB5,Female,No,69.0,6.0,13.0,16.0,7.0,91.0,23:00,7:00,walk,green,8.0,19.0,0.6842105263157895
5587,1,Yes,None,Auditory,L59729,Female,Yes,69.0,5.0,16.0,16.0,11.0,90.0,22:30,6:30,private transport,black,8.0,21.0,0.7619047619047619
5588,1,No,Arts,Auditory,MTJ951,Female,No,55.0,14.0,16.0,15.0,19.0,98.0,22:30,6:30,private transport,red,8.0,30.0,0.5333333333333333
5589,2,Yes,Clubs,Visual,Q89W3K,Female,No,72.0,12.0,8.0,16.0,16.0,96.0,21:30,5:30,public transport,black,8.0,20.0,0.4
5590,2,No,Clubs,Auditory,ZD0IWQ,Female,Yes,36.0,7.0,15.0,16.0,3.0,90.0,21:30,5:30,public transport,yellow,8.0,22.0,0.6818181818181818
5591,0,No,Arts,Auditory,T5OSB3,Male,No,63.0,25.0,2.0,16.0,16.0,96.0,21:30,5:30,public transport,white,8.0,27.0,0.07407407407407407
5592,0,No,Sports,Auditory,PEN6OT,Male,No,66.0,22.0,5.0,15.0,18.0,97.0,21:30,5:30,public transport,blue,8.0,27.0,0.18518518518518517
5593,1,No,Sports,Auditory,AHRFPX,Male,Yes,54.0,15.0,9.0,15.0,5.0,98.0,23:00,7:00,walk,green,8.0,24.0,0.375
5594,2,Yes,Arts,Visual,NSVGOT,Male,No,67.0,20.0,0.0,16.0,13.0,92.0,22:00,6:00,private transport,blue,8.0,20.0,0.0
5595,0,No,Arts,Visual,FVZOQO,Male,Yes,80.0,11.0,13.0,16.0,8.0,92.0,23:00,7:00,walk,red,8.0,24.0,0.5416666666666666
5596,2,No,Arts,Auditory,MYNFFK,Female,Yes,72.0,20.0,1.0,16.0,5.0,91.0,21:30,5:30,public transport,red,8.0,21.0,0.047619047619047616
5597,1,Yes,None,Auditory,9OJOGV,Female,No,84.0,15.0,7.0,16.0,8.0,98.0,22:30,6:30,private transport,green,8.0,22.0,0.3181818181818182
5598,1,Yes,Arts,Auditory,GWEU3Y,Male,Yes,76.0,17.0,4.0,15.0,9.0,94.0,22:30,6:30,private transport,black,8.0,21.0,0.19047619047619047
5599,1,No,Arts,Visual,QEGPC7,Female,No,51.0,22.0,3.0,15.0,8.0,92.0,21:30,5:30,public transport,white,8.0,25.0,0.12
5600,1,Yes,None,Auditory,59KP6U,Female,No,86.0,15.0,2.0,15.0,9.0,95.0,22:30,6:30,private transport,blue,8.0,17.0,0.11764705882352941
5601,1,Yes,Clubs,Visual,2EWMVB,Male,No,87.0,14.0,3.0,16.0,6.0,91.0,21:30,5:30,public transport,yellow,8.0,17.0,0.17647058823529413
5602,2,No,Arts,Auditory,LTZ4IZ,Female,Yes,72.0,2.0,19.0,15.0,15.0,96.0,21:00,5:00,public transport,green,8.0,21.0,0.9047619047619048
5603,1,Yes,Arts,Visual,T0WZ6S,Male,Yes,82.0,10.0,7.0,16.0,9.0,99.0,21:30,5:30,public transport,black,8.0,17.0,0.4117647058823529
5604,2,No,None,Visual,GJ058L,Female,Yes,81.0,9.0,8.0,15.0,9.0,90.0,22:00,5:00,public transport,yellow,7.0,17.0,0.47058823529411764
5605,1,No,Sports,Auditory,IG2QJJ,Male,No,51.0,19.0,11.0,16.0,16.0,97.0,22:30,6:30,private transport,white,8.0,30.0,0.36666666666666664
5607,1,No,Sports,Visual,YOXCDD,Female,Y,72.0,13.0,11.0,16.0,5.0,92.0,23:00,7:00,walk,black,8.0,24.0,0.4583333333333333
5608,0,Yes,Arts,Visual,BGIP4M,Female,No,74.0,7.0,8.0,15.0,8.0,91.0,22:30,6:30,private transport,blue,8.0,15.0,0.5333333333333333
5609,2,No,Sports,Auditory,X7CGP1,Female,Yes,58.0,17.0,1.0,15.0,9.0,97.0,22:00,6:00,private transport,blue,8.0,18.0,0.05555555555555555
5610,2,No,None,Visual,6F361O,Female,Yes,80.0,16.0,1.0,15.0,8.0,99.0,22:00,6:00,private transport,blue,8.0,17.0,0.058823529411764705
5611,2,No,Sports,Auditory,MNR773,Female,No,62.0,4.0,16.0,15.0,18.0,96.0,22:30,6:30,private transport,yellow,8.0,20.0,0.8
5612,0,No,None,Auditory,PSUF2O,Male,Y,68.0,23.0,0.0,16.0,15.0,96.0,22:00,6:00,private transport,black,8.0,23.0,0.0
5613,1,No,Clubs,Auditory,S0JG5M,Female,Yes,56.0,7.0,20.0,16.0,15.0,97.0,23:00,7:00,walk,green,8.0,27.0,0.7407407407407407
5614,1,Yes,Sports,Auditory,26F89N,Male,Yes,68.0,21.0,0.0,16.0,7.0,96.0,22:00,6:00,private transport,blue,8.0,21.0,0.0
5615,2,No,None,Visual,MJ5JVH,Male,Yes,79.0,12.0,5.0,16.0,6.0,94.0,23:00,7:00,walk,green,8.0,17.0,0.29411764705882354
5616,2,No,Sports,Auditory,8YQDZI,Male,N,53.0,15.0,4.0,16.0,20.0,90.0,23:00,7:00,walk,white,8.0,19.0,0.21052631578947367
5617,2,No,Sports,Auditory,ZR54JE,Female,Yes,70.0,7.0,14.0,15.0,8.0,98.0,21:00,5:00,public transport,white,8.0,21.0,0.6666666666666666
5618,0,No,Arts,Visual,NSZFZ3,Male,Yes,74.0,20.0,1.0,16.0,15.0,91.0,23:00,7:00,walk,black,8.0,21.0,0.047619047619047616
5619,1,No,Arts,Visual,GDAT2B,Female,Yes,59.0,6.0,20.0,16.0,11.0,97.0,23:00,7:00,walk,yellow,8.0,26.0,0.7692307692307693
5620,0,No,Clubs,Auditory,K11D1L,Female,No,68.0,12.0,15.0,15.0,14.0,97.0,22:00,6:00,private transport,blue,8.0,27.0,0.5555555555555556
5621,2,No,Clubs,Auditory,46V9XE,Male,Yes,55.0,17.0,1.0,15.0,13.0,91.0,21:30,5:30,public transport,black,8.0,18.0,0.05555555555555555
5622,2,Yes,None,Visual,UX8IC2,Female,Yes,78.0,8.0,6.0,15.0,5.0,94.0,23:00,7:00,walk,green,8.0,14.0,0.42857142857142855
5623,1,No,Clubs,Auditory,WN1X94,Male,Yes,58.0,11.0,20.0,16.0,14.0,92.0,22:00,6:00,private transport,green,8.0,31.0,0.6451612903225806
5624,1,No,Sports,Visual,AVMHHX,Female,Yes,55.0,23.0,7.0,15.0,11.0,95.0,22:30,6:30,private transport,blue,8.0,30.0,0.23333333333333334
5625,2,Yes,Clubs,Visual,38SAI9,Female,No,85.0,2.0,16.0,15.0,10.0,97.0,21:00,5:00,public transport,white,8.0,18.0,0.8888888888888888
5626,0,Yes,None,Visual,3QVQRH,Male,No,87.0,16.0,1.0,15.0,8.0,99.0,21:00,5:00,public transport,white,8.0,17.0,0.058823529411764705
5628,1,Yes,Sports,Auditory,GHBZAL,Male,Yes,70.0,19.0,0.0,15.0,17.0,98.0,22:00,6:00,private transport,white,8.0,19.0,0.0
5629,1,Yes,Clubs,Visual,KF8BR9,Female,N,48.0,15.0,15.0,15.0,14.0,95.0,21:30,5:30,public transport,black,8.0,30.0,0.5
5630,2,No,Clubs,Visual,XTCNI0,Male,No,54.0,15.0,5.0,16.0,20.0,91.0,0:00,7:00,walk,green,7.0,20.0,0.25
5631,0,Yes,Arts,Auditory,JGH4LS,Male,Yes,70.0,12.0,4.0,15.0,5.0,94.0,22:00,6:00,private transport,white,8.0,16.0,0.25
5632,0,No,Sports,Visual,3ZDU5J,Female,Yes,63.0,14.0,6.0,15.0,19.0,100.0,23:00,7:00,walk,blue,8.0,20.0,0.3
5633,2,No,Sports,Auditory,XDSIUB,Female,Yes,76.0,9.0,12.0,15.0,9.0,99.0,21:30,5:30,public transport,white,8.0,21.0,0.5714285714285714
5635,0,No,Arts,Auditory,A39156,Female,Yes,93.0,15.0,10.0,15.0,6.0,92.0,22:30,6:30,private transport,blue,8.0,25.0,0.4
5636,1,Yes,Sports,Auditory,4MJZWX,Female,Yes,72.0,7.0,10.0,16.0,18.0,99.0,21:00,5:00,public transport,yellow,8.0,17.0,0.5882352941176471
5637,0,Yes,None,Visual,375RBL,Female,No,82.0,1.0,14.0,16.0,7.0,94.0,23:00,7:00,walk,white,8.0,15.0,0.9333333333333333
5638,1,No,None,Visual,JSJL24,Female,Yes,60.0,23.0,5.0,15.0,11.0,96.0,23:00,7:00,walk,black,8.0,28.0,0.17857142857142858
5639,1,No,None,Auditory,HB4VUV,Male,No,44.0,12.0,12.0,16.0,1.0,93.0,21:30,5:30,public transport,red,8.0,24.0,0.5
5640,1,Yes,Sports,Visual,SYZLLE,Female,Yes,75.0,12.0,5.0,16.0,7.0,96.0,21:30,5:30,public transport,black,8.0,17.0,0.29411764705882354
5641,1,No,None,Visual,VN975N,Female,No,56.0,15.0,11.0,15.0,16.0,96.0,23:00,7:00,walk,blue,8.0,26.0,0.4230769230769231
5642,0,No,Sports,Auditory,1OEGWD,Female,Yes,64.0,26.0,1.0,16.0,18.0,91.0,22:00,5:00,public transport,green,7.0,27.0,0.037037037037037035
5643,0,No,Arts,Visual,2OD6PL,Female,No,53.0,13.0,7.0,15.0,15.0,94.0,23:00,7:00,walk,blue,8.0,20.0,0.35
5644,1,No,Clubs,Visual,37M3RO,Female,Yes,55.0,14.0,12.0,15.0,12.0,98.0,21:30,5:30,public transport,yellow,8.0,26.0,0.46153846153846156
5645,0,No,None,Auditory,PLE4GY,Male,Yes,77.0,12.0,11.0,15.0,9.0,97.0,21:30,5:30,public transport,yellow,8.0,23.0,0.4782608695652174
5646,1,No,Arts,Visual,N0SQ35,Female,Yes,61.0,12.0,16.0,15.0,15.0,92.0,23:00,7:00,walk,black,8.0,28.0,0.5714285714285714
5647,2,No,None,Visual,NIOLVC,Male,No,66.0,16.0,7.0,15.0,6.0,94.0,23:00,7:00,walk,black,8.0,23.0,0.30434782608695654
5648,1,No,Sports,Auditory,UKPODY,Male,No,54.0,23.0,8.0,16.0,9.0,90.0,0:00,7:00,walk,red,7.0,31.0,0.25806451612903225
5649,2,No,Clubs,Visual,7WGKGM,Male,No,68.0,10.0,12.0,15.0,18.0,99.0,21:00,5:00,public transport,blue,8.0,22.0,0.5454545454545454
5650,1,No,Clubs,Auditory,I06YXQ,Male,Yes,46.0,18.0,12.0,16.0,11.0,63.0,0:30,5:30,public transport,green,5.0,30.0,0.4
5651,1,No,Sports,Visual,6VBTWM,Female,No,57.0,10.0,18.0,15.0,12.0,90.0,21:00,5:00,public transport,yellow,8.0,28.0,0.6428571428571429
5653,1,No,Sports,Visual,XVCSRB,Female,Yes,74.0,3.0,21.0,15.0,17.0,100.0,22:30,6:30,private transport,red,8.0,24.0,0.875
5654,0,No,Clubs,Auditory,28U60K,Male,Yes,79.0,12.0,11.0,15.0,10.0,98.0,21:00,5:00,public transport,white,8.0,23.0,0.4782608695652174
5655,0,No,Arts,Auditory,61GLGX,Male,Yes,73.0,22.0,1.0,15.0,7.0,95.0,21:00,5:00,public transport,white,8.0,23.0,0.043478260869565216
5656,1,No,Clubs,Auditory,X3L5FR,Female,Yes,51.0,12.0,12.0,15.0,6.0,99.0,21:30,5:30,public transport,blue,8.0,24.0,0.5
5657,0,No,Arts,Visual,TG2XX7,Male,Yes,59.0,13.0,14.0,16.0,17.0,,23:00,7:00,walk,red,8.0,27.0,0.5185185185185185
5658,0,No,Sports,Auditory,W2AL9Q,Female,No,69.0,22.0,0.0,16.0,11.0,98.0,21:30,5:30,public transport,yellow,8.0,22.0,0.0
5659,1,No,Arts,Auditory,UFFMJX,Male,No,50.0,22.0,2.0,15.0,6.0,98.0,21:30,5:30,public transport,red,8.0,24.0,0.08333333333333333
5660,1,No,Clubs,Auditory,RY186S,Female,No,42.0,10.0,14.0,16.0,6.0,95.0,21:30,5:30,public transport,yellow,8.0,24.0,0.5833333333333334
5661,1,No,Sports,Visual,JFE3S2,Female,No,55.0,20.0,6.0,15.0,16.0,91.0,22:00,6:00,private transport,blue,8.0,26.0,0.23076923076923078
5662,2,Yes,Clubs,Auditory,UY1TS0,Female,Yes,65.0,11.0,5.0,16.0,16.0,94.0,22:30,6:30,private transport,blue,8.0,16.0,0.3125
5663,0,No,None,Visual,JO46Z0,Male,No,65.0,20.0,7.0,16.0,11.0,96.0,21:00,5:00,public transport,black,8.0,27.0,0.25925925925925924
5664,1,Yes,Arts,Auditory,JJR521,Male,Yes,63.0,21.0,0.0,15.0,7.0,100.0,21:30,5:30,public transport,white,8.0,21.0,0.0
5665,0,No,None,Visual,V1LIZ3,Female,No,90.0,21.0,2.0,16.0,9.0,95.0,21:30,5:30,public transport,red,8.0,23.0,0.08695652173913043
5666,0,No,Clubs,Visual,SWZB5O,Female,No,54.0,20.0,1.0,16.0,7.0,96.0,23:00,7:00,walk,blue,8.0,21.0,0.047619047619047616
5667,2,Yes,Arts,Visual,32YHXI,Female,No,73.0,4.0,11.0,15.0,6.0,99.0,22:30,6:30,private transport,red,8.0,15.0,0.7333333333333333
5668,0,No,None,Auditory,0GRRZB,Female,Yes,95.0,16.0,5.0,15.0,7.0,94.0,22:30,6:30,private transport,green,8.0,21.0,0.23809523809523808
5670,1,No,Arts,Visual,VOA359,Male,Yes,54.0,27.0,3.0,15.0,7.0,98.0,23:00,7:00,walk,white,8.0,30.0,0.1
5671,1,No,Clubs,Auditory,4ZKSSX,Male,No,49.0,21.0,3.0,15.0,4.0,95.0,21:30,5:30,public transport,green,8.0,24.0,0.125
5672,1,No,Sports,Auditory,46G39U,Female,No,43.0,20.0,4.0,15.0,6.0,86.0,23:00,6:00,private transport,yellow,7.0,24.0,0.16666666666666666
5673,0,Yes,Arts,Visual,2IAWE6,Male,Yes,79.0,11.0,9.0,15.0,9.0,93.0,22:00,6:00,private transport,red,8.0,20.0,0.45
5674,0,No,None,Visual,R8I53O,Male,Yes,95.0,13.0,6.0,15.0,8.0,96.0,21:00,5:00,public transport,black,8.0,19.0,0.3157894736842105
5675,2,No,Arts,Auditory,8G77S5,Female,Yes,59.0,6.0,14.0,15.0,14.0,91.0,22:30,6:30,private transport,green,8.0,20.0,0.7
5676,1,No,Clubs,Visual,QH7GGF,Female,Yes,44.0,23.0,7.0,15.0,3.0,93.0,23:00,7:00,walk,yellow,8.0,30.0,0.23333333333333334
5677,1,No,Sports,Visual,7ZQ1R5,Male,No,52.0,22.0,8.0,16.0,18.0,96.0,22:00,6:00,private transport,blue,8.0,30.0,0.26666666666666666
5678,2,Yes,None,Visual,8B8NS1,Female,No,72.0,0.0,20.0,16.0,15.0,96.0,22:00,6:00,private transport,blue,8.0,20.0,1.0
5680,2,No,Sports,Auditory,SWIXWE,Male,No,59.0,19.0,1.0,15.0,17.0,92.0,23:00,7:00,walk,black,8.0,20.0,0.05
5681,1,No,Sports,Auditory,UJECXA,Male,No,59.0,17.0,10.0,15.0,12.0,93.0,23:00,7:00,walk,green,8.0,27.0,0.37037037037037035
5682,1,No,Sports,Auditory,WS5JEY,Female,No,59.0,16.0,11.0,16.0,11.0,98.0,23:00,7:00,walk,green,8.0,27.0,0.4074074074074074
5683,0,No,Arts,Visual,MN12ND,Male,Yes,74.0,11.0,12.0,15.0,6.0,90.0,22:30,6:30,private transport,red,8.0,23.0,0.5217391304347826
5684,1,No,Sports,Visual,EZAEA6,Male,Yes,65.0,11.0,13.0,15.0,10.0,91.0,0:00,7:00,walk,yellow,7.0,24.0,0.5416666666666666
5685,1,No,None,Visual,X53J4E,Female,Yes,69.0,15.0,9.0,15.0,12.0,,22:30,6:30,private transport,red,8.0,24.0,0.375
5686,1,No,Clubs,Visual,E739NF,Female,No,49.0,8.0,22.0,15.0,7.0,92.0,22:00,6:00,private transport,white,8.0,30.0,0.7333333333333333
5687,0,Yes,Sports,Visual,Z5SGWH,Male,Yes,85.0,10.0,6.0,16.0,7.0,95.0,23:00,7:00,walk,green,8.0,16.0,0.375
5688,1,No,Arts,Visual,6X4KKJ,Male,Yes,46.0,18.0,12.0,16.0,15.0,93.0,23:00,7:00,walk,red,8.0,30.0,0.4
5689,1,Yes,None,Visual,8RCSI9,Female,Yes,85.0,8.0,9.0,,7.0,,21:30,5:30,public transport,red,8.0,17.0,0.5294117647058824
5690,0,No,Sports,Auditory,4W087N,Female,No,61.0,17.0,10.0,15.0,10.0,94.0,21:30,5:30,public transport,black,8.0,27.0,0.37037037037037035
5691,0,No,None,Visual,BP8R2Z,Female,No,79.0,8.0,19.0,16.0,7.0,96.0,21:00,5:00,public transport,red,8.0,27.0,0.7037037037037037
5692,0,Yes,Sports,Auditory,8U05WQ,Male,Yes,79.0,20.0,0.0,15.0,8.0,100.0,22:30,6:30,private transport,blue,8.0,20.0,0.0
5693,1,No,Sports,Auditory,Y459JT,Female,Yes,39.0,26.0,2.0,16.0,8.0,40.0,1:00,5:00,public transport,yellow,4.0,28.0,0.07142857142857142
5694,2,No,Clubs,Auditory,C3RO7B,Male,Yes,68.0,18.0,5.0,15.0,18.0,99.0,23:00,7:00,walk,blue,8.0,23.0,0.21739130434782608
5695,0,Yes,Clubs,Auditory,NJRHMG,Female,Yes,72.0,0.0,19.0,16.0,15.0,96.0,21:00,5:00,public transport,yellow,8.0,19.0,1.0
5696,0,Yes,Clubs,Auditory,U6BSY6,Female,Yes,70.0,15.0,1.0,16.0,13.0,95.0,23:00,7:00,walk,yellow,8.0,16.0,0.0625
5697,0,No,Clubs,Auditory,ST73M2,Male,Yes,72.0,11.0,10.0,15.0,19.0,95.0,21:30,5:30,public transport,yellow,8.0,21.0,0.47619047619047616
5698,2,No,Arts,Visual,XFBS9F,Female,Yes,75.0,6.0,13.0,16.0,14.0,96.0,23:00,7:00,walk,green,8.0,19.0,0.6842105263157895
5699,2,No,Sports,Auditory,5QL038,Female,No,55.0,4.0,16.0,15.0,10.0,95.0,23:00,7:00,walk,green,8.0,20.0,0.8
5700,0,No,None,Auditory,BGV578,Female,Yes,86.0,22.0,0.0,15.0,7.0,94.0,21:30,5:30,public transport,yellow,8.0,22.0,0.0
5701,1,No,None,Auditory,59Y2UR,Female,Yes,52.0,0.0,30.0,15.0,5.0,98.0,23:00,7:00,walk,black,8.0,30.0,1.0
5702,2,No,Arts,Auditory,PJTG7D,Male,Yes,55.0,13.0,5.0,16.0,18.0,92.0,22:30,6:30,private transport,yellow,8.0,18.0,0.2777777777777778
5703,0,No,None,Auditory,2W27WR,Female,Yes,81.0,19.0,3.0,16.0,5.0,96.0,23:00,7:00,walk,black,8.0,22.0,0.13636363636363635
5704,0,No,None,Visual,QX5ETD,Male,No,85.0,15.0,9.0,15.0,9.0,98.0,21:00,5:00,public transport,red,8.0,24.0,0.375
5705,0,No,Clubs,Visual,OCW13J,Female,Yes,79.0,12.0,12.0,15.0,10.0,90.0,22:00,6:00,private transport,red,8.0,24.0,0.5
5706,0,Yes,Clubs,Auditory,DDLARE,Female,Y,78.0,11.0,4.0,15.0,9.0,92.0,23:00,7:00,walk,black,8.0,15.0,0.26666666666666666
5707,0,No,Arts,Auditory,X52X73,Male,No,64.0,16.0,5.0,16.0,17.0,98.0,21:00,5:00,public transport,blue,8.0,21.0,0.23809523809523808
5708,1,No,None,Auditory,2T2Z6V,Male,Yes,63.0,16.0,12.0,16.0,17.0,91.0,22:30,6:30,private transport,green,8.0,28.0,0.42857142857142855
5709,1,No,Sports,Auditory,OR99HC,Male,Yes,49.0,17.0,7.0,,4.0,85.0,23:00,7:00,walk,white,8.0,24.0,0.2916666666666667
5710,1,Yes,None,Auditory,WYO4GG,Female,No,82.0,9.0,8.0,15.0,8.0,99.0,23:00,7:00,walk,blue,8.0,17.0,0.47058823529411764
5711,1,Yes,Sports,Auditory,UDGKD5,Male,No,48.0,19.0,6.0,16.0,3.0,66.0,1:00,7:00,walk,yellow,6.0,25.0,0.24
5712,0,Yes,None,Auditory,JQAANN,Female,Yes,83.0,13.0,2.0,15.0,6.0,99.0,21:00,5:00,public transport,green,8.0,15.0,0.13333333333333333
5713,1,No,None,Auditory,SEZWPC,Male,Yes,63.0,14.0,8.0,16.0,10.0,98.0,22:00,6:00,private transport,black,8.0,22.0,0.36363636363636365
5714,0,No,Sports,Auditory,4RQN71,Female,Yes,58.0,22.0,5.0,15.0,7.0,94.0,21:00,5:00,public transport,green,8.0,27.0,0.18518518518518517
5716,1,Yes,None,Auditory,QV81AH,Male,No,43.0,16.0,12.0,16.0,1.0,90.0,23:00,7:00,walk,white,8.0,28.0,0.42857142857142855
5717,1,Yes,Clubs,Visual,JURH1V,Female,No,52.0,1.0,26.0,15.0,8.0,97.0,23:00,7:00,walk,black,8.0,27.0,0.9629629629629629
5718,1,Yes,Clubs,Visual,QEC4QE,Female,Yes,57.0,1.0,26.0,15.0,15.0,93.0,22:30,6:30,private transport,blue,8.0,27.0,0.9629629629629629
5719,1,No,None,Visual,8BVOVP,Female,Yes,66.0,10.0,14.0,15.0,8.0,92.0,22:30,6:30,private transport,white,8.0,24.0,0.5833333333333334
5721,1,Yes,Arts,Auditory,TOXU9G,Female,Yes,80.0,4.0,13.0,15.0,9.0,95.0,22:00,6:00,private transport,blue,8.0,17.0,0.7647058823529411
5722,0,No,None,Auditory,S2NM8J,Female,Yes,93.0,10.0,12.0,15.0,7.0,90.0,22:00,6:00,private transport,black,8.0,22.0,0.5454545454545454
5723,1,No,Sports,Auditory,8JAXYX,Male,No,40.0,10.0,14.0,,0.0,41.0,3:00,7:00,walk,white,4.0,24.0,0.5833333333333334
5724,1,No,Clubs,Auditory,WACFHY,Female,Yes,62.0,4.0,18.0,15.0,17.0,90.0,22:30,6:30,private transport,green,8.0,22.0,0.8181818181818182
5725,0,No,Arts,Visual,3HGYX5,Male,N,80.0,21.0,3.0,15.0,6.0,96.0,23:00,7:00,walk,blue,8.0,24.0,0.125
5726,0,No,Sports,Auditory,PO9EUU,Female,N,59.0,15.0,7.0,16.0,8.0,94.0,22:30,6:30,private transport,white,8.0,22.0,0.3181818181818182
5727,1,No,Sports,Auditory,0TBDPH,Female,Yes,66.0,10.0,12.0,16.0,15.0,92.0,22:00,6:00,private transport,black,8.0,22.0,0.5454545454545454
5728,1,No,Clubs,Visual,F5APGM,Male,Yes,59.0,10.0,16.0,15.0,9.0,96.0,21:00,5:00,public transport,white,8.0,26.0,0.6153846153846154
5729,2,No,None,Auditory,GHBOZ0,Female,No,66.0,0.0,23.0,16.0,7.0,96.0,22:30,6:30,private transport,blue,8.0,23.0,1.0
5730,1,Yes,Arts,Visual,OYFWJ6,Female,Yes,98.0,13.0,4.0,15.0,6.0,94.0,22:00,6:00,private transport,black,8.0,17.0,0.23529411764705882
5731,1,No,Arts,Auditory,5KQT9Y,Female,No,60.0,10.0,17.0,15.0,17.0,94.0,22:00,6:00,private transport,red,8.0,27.0,0.6296296296296297
5732,0,No,None,Visual,TIRAEY,Female,Yes,74.0,13.0,15.0,15.0,5.0,95.0,22:30,6:30,private transport,yellow,8.0,28.0,0.5357142857142857
5733,1,No,Clubs,Auditory,OVK6K9,Female,No,49.0,7.0,18.0,16.0,3.0,92.0,23:00,7:00,walk,yellow,8.0,25.0,0.72
5734,1,No,None,Auditory,GRQNLM,Male,Yes,74.0,19.0,9.0,15.0,13.0,97.0,21:00,5:00,public transport,green,8.0,28.0,0.32142857142857145
5735,0,Yes,Arts,Auditory,QQ4C99,Male,Yes,80.0,10.0,10.0,16.0,9.0,,23:00,7:00,walk,white,8.0,20.0,0.5
5736,1,No,Sports,Auditory,MW0L2S,Male,Yes,51.0,12.0,17.0,15.0,7.0,99.0,21:00,5:00,public transport,black,8.0,29.0,0.5862068965517241
5737,1,No,Arts,Auditory,2DGNTH,Female,Yes,54.0,13.0,11.0,15.0,12.0,98.0,21:00,5:00,public transport,white,8.0,24.0,0.4583333333333333
5738,1,No,Arts,Auditory,CQWRR7,Female,No,47.0,5.0,25.0,15.0,2.0,58.0,2:30,6:30,private transport,white,4.0,30.0,0.8333333333333334
5739,1,Yes,Clubs,Visual,1HHJLH,Female,Yes,100.0,16.0,1.0,16.0,10.0,99.0,23:00,7:00,walk,black,8.0,17.0,0.058823529411764705
5740,2,No,Arts,Visual,N2VVIZ,Male,No,43.0,12.0,12.0,16.0,8.0,80.0,21:30,5:30,public transport,black,8.0,24.0,0.5
5741,1,No,Arts,Visual,DSOSAW,Female,No,56.0,16.0,12.0,15.0,16.0,,22:00,6:00,private transport,blue,8.0,28.0,0.42857142857142855
5743,1,No,Sports,Visual,TSSIND,Female,Yes,76.0,13.0,12.0,15.0,6.0,100.0,23:00,7:00,walk,blue,8.0,25.0,0.48
5744,1,No,Clubs,Auditory,T0ZBM5,Male,No,59.0,26.0,1.0,15.0,13.0,93.0,21:30,5:30,public transport,green,8.0,27.0,0.037037037037037035
5745,1,No,Sports,Visual,MFC1HQ,Female,Yes,79.0,2.0,23.0,16.0,8.0,,22:30,6:30,private transport,green,8.0,25.0,0.92
5746,1,No,Sports,Auditory,R9PH9R,Female,Yes,63.0,25.0,2.0,15.0,7.0,94.0,21:00,5:00,public transport,red,8.0,27.0,0.07407407407407407
5747,2,No,Arts,Auditory,S9OYAT,Male,No,62.0,22.0,1.0,15.0,19.0,90.0,22:30,6:30,private transport,red,8.0,23.0,0.043478260869565216
5748,0,Yes,Sports,Auditory,IQV492,Female,Yes,79.0,5.0,15.0,15.0,8.0,100.0,23:00,7:00,walk,green,8.0,20.0,0.75
5749,0,No,Clubs,Auditory,NKYQA1,Female,No,95.0,20.0,1.0,15.0,5.0,96.0,23:00,7:00,walk,red,8.0,21.0,0.047619047619047616
5750,1,Yes,None,Auditory,LAWBRE,Male,Yes,72.0,14.0,7.0,15.0,16.0,95.0,23:00,7:00,walk,black,8.0,21.0,0.3333333333333333
5751,0,No,None,Auditory,X6ZO9C,Male,Yes,73.0,18.0,5.0,16.0,8.0,94.0,22:30,6:30,private transport,red,8.0,23.0,0.21739130434782608
5753,0,No,None,Auditory,HCF7JG,Male,No,64.0,20.0,7.0,16.0,7.0,93.0,22:00,6:00,private transport,red,8.0,27.0,0.25925925925925924
5754,1,No,Clubs,Visual,BNWNGA,Female,Yes,55.0,14.0,16.0,16.0,20.0,94.0,23:00,7:00,walk,blue,8.0,30.0,0.5333333333333333
5755,0,No,Sports,Auditory,PK3D8Z,Female,No,66.0,11.0,9.0,15.0,20.0,95.0,21:30,5:30,public transport,blue,8.0,20.0,0.45
5756,2,No,Arts,Visual,MV1RB6,Male,No,65.0,16.0,6.0,15.0,6.0,95.0,22:30,6:30,private transport,red,8.0,22.0,0.2727272727272727
5757,0,No,None,Visual,HFHFLP,Female,Yes,91.0,1.0,23.0,15.0,8.0,98.0,22:00,6:00,private transport,green,8.0,24.0,0.9583333333333334
