index,number_of_siblings,direct_admission,CCA,learning_style,student_id,gender,tuition,final_test,n_male,n_female,age,hours_per_week,attendance_rate,sleep_time,wake_time,mode_of_transport,bag_color,sleep_duration,sleep_lessthan6hrs,class_size,female_ratio,class_size_group,class_size_tertile
6952,1,No,Clubs,Auditory,C2F42D,Male,No,48.0,18.0,6.0,15.0,12.0,53.0,1:30,6:30,private transport,red,5.0,True,24.0,0.25,Medium (20-24),Middle (22-25)
6953,0,No,Sports,Visual,UE41JC,Female,No,79.0,25.0,2.0,16.0,7.0,93.0,23:00,7:00,walk,blue,8.0,False,27.0,0.07407407407407407,Large (25-31),Higher (26-31)
6954,2,Yes,Clubs,Visual,D55FHU,Female,No,68.0,7.0,8.0,15.0,7.0,97.0,21:00,5:00,public transport,red,8.0,False,15.0,0.5333333333333333,Small (14-19),Lower (14-21)
6955,1,No,Arts,Auditory,9IXCB8,Female,No,45.0,20.0,4.0,16.0,12.0,71.0,0:00,7:00,walk,white,7.0,False,24.0,0.16666666666666666,Medium (20-24),Middle (22-25)
6956,2,Yes,Arts,Visual,IC5PHX,Female,No,73.0,13.0,2.0,15.0,19.0,96.0,22:00,6:00,private transport,red,8.0,False,15.0,0.13333333333333333,Small (14-19),Lower (14-21)
6957,1,No,None,Visual,T4ASEG,Female,No,60.0,12.0,14.0,15.0,14.0,98.0,22:30,6:30,private transport,white,8.0,False,26.0,0.5384615384615384,Large (25-31),Higher (26-31)
6958,1,Yes,Arts,Auditory,LX5O4M,Female,Yes,52.0,3.0,22.0,16.0,20.0,98.0,21:30,5:30,public transport,blue,8.0,False,25.0,0.88,Large (25-31),Middle (22-25)
6960,1,No,Sports,Auditory,48PVUM,Male,No,59.0,17.0,10.0,16.0,9.0,99.0,22:00,6:00,private transport,white,8.0,False,27.0,0.37037037037037035,Large (25-31),Higher (26-31)
6961,2,No,Sports,Visual,CO0WZU,Female,No,69.0,19.0,4.0,16.0,12.0,93.0,22:00,6:00,private transport,blue,8.0,False,23.0,0.17391304347826086,Medium (20-24),Middle (22-25)
6962,1,Yes,Arts,Auditory,ALMV9I,Male,No,42.0,22.0,6.0,15.0,3.0,61.0,1:30,6:30,private transport,black,5.0,True,28.0,0.21428571428571427,Large (25-31),Higher (26-31)
6963,1,Yes,None,Auditory,JZ3KAM,Male,Yes,76.0,14.0,7.0,16.0,11.0,97.0,22:00,6:00,private transport,yellow,8.0,False,21.0,0.3333333333333333,Medium (20-24),Lower (14-21)
6964,2,No,None,Auditory,6SX8EZ,Male,No,62.0,18.0,2.0,16.0,16.0,92.0,23:00,7:00,walk,yellow,8.0,False,20.0,0.1,Medium (20-24),Lower (14-21)
6965,0,No,Clubs,Visual,K2FFS2,Female,Yes,79.0,17.0,11.0,16.0,9.0,,21:00,5:00,public transport,blue,8.0,False,28.0,0.39285714285714285,Large (25-31),Higher (26-31)
6966,2,No,Arts,Visual,NAUB8O,Male,No,74.0,10.0,13.0,15.0,17.0,96.0,22:00,6:00,private transport,green,8.0,False,23.0,0.5652173913043478,Medium (20-24),Middle (22-25)
6967,0,No,Sports,Visual,T3VKK4,Male,No,77.0,14.0,13.0,16.0,8.0,97.0,23:00,7:00,walk,yellow,8.0,False,27.0,0.48148148148148145,Large (25-31),Higher (26-31)
6968,1,Yes,Arts,Auditory,9M9QGL,Female,No,56.0,10.0,15.0,15.0,18.0,92.0,23:00,7:00,walk,red,8.0,False,25.0,0.6,Large (25-31),Middle (22-25)
6969,2,No,None,Auditory,9VC1UW,Female,No,41.0,10.0,12.0,16.0,1.0,90.0,21:00,5:00,public transport,white,8.0,False,22.0,0.5454545454545454,Medium (20-24),Middle (22-25)
6970,2,No,Sports,Auditory,1ED734,Male,No,47.0,18.0,5.0,15.0,1.0,93.0,22:30,6:30,private transport,red,8.0,False,23.0,0.21739130434782608,Medium (20-24),Middle (22-25)
6971,1,Yes,None,Auditory,PCJS41,Male,Yes,81.0,13.0,8.0,15.0,6.0,91.0,21:30,5:30,public transport,white,8.0,False,21.0,0.38095238095238093,Medium (20-24),Lower (14-21)
6972,1,Yes,Arts,Auditory,VHCYI5,Female,No,86.0,10.0,7.0,15.0,7.0,98.0,22:00,6:00,private transport,green,8.0,False,17.0,0.4117647058823529,Small (14-19),Lower (14-21)
6973,1,Yes,Sports,Visual,EKECWH,Male,Yes,78.0,16.0,1.0,16.0,9.0,94.0,23:00,7:00,walk,yellow,8.0,False,17.0,0.058823529411764705,Small (14-19),Lower (14-21)
6974,2,No,None,Visual,M0O94P,Female,Yes,61.0,11.0,11.0,15.0,12.0,99.0,21:30,5:30,public transport,blue,8.0,False,22.0,0.5,Medium (20-24),Middle (22-25)
6975,1,No,Clubs,Auditory,CFL9BQ,Male,No,48.0,25.0,0.0,15.0,2.0,95.0,23:00,7:00,walk,yellow,8.0,False,25.0,0.0,Large (25-31),Middle (22-25)
6976,0,Yes,Clubs,Visual,RGPWOZ,Male,No,76.0,13.0,5.0,15.0,17.0,95.0,22:00,6:00,private transport,yellow,8.0,False,18.0,0.2777777777777778,Small (14-19),Lower (14-21)
6977,0,No,None,Auditory,EMJD8W,Male,Yes,77.0,18.0,3.0,16.0,6.0,98.0,23:00,7:00,walk,yellow,8.0,False,21.0,0.14285714285714285,Medium (20-24),Lower (14-21)
6978,0,No,None,Visual,GY3P86,Male,Yes,93.0,16.0,3.0,16.0,9.0,93.0,23:00,7:00,walk,yellow,8.0,False,19.0,0.15789473684210525,Small (14-19),Lower (14-21)
6979,1,Yes,None,Auditory,N48WE0,Male,Yes,68.0,17.0,2.0,16.0,15.0,99.0,22:30,6:30,private transport,blue,8.0,False,19.0,0.10526315789473684,Small (14-19),Lower (14-21)
6980,0,Yes,None,Auditory,FG9B6K,Female,No,76.0,4.0,15.0,15.0,11.0,94.0,22:30,6:30,private transport,green,8.0,False,19.0,0.7894736842105263,Small (14-19),Lower (14-21)
6981,2,No,Sports,Visual,QTGUKQ,Male,No,77.0,12.0,5.0,16.0,5.0,92.0,22:30,6:30,private transport,black,8.0,False,17.0,0.29411764705882354,Small (14-19),Lower (14-21)
6982,2,No,Arts,Auditory,AJRPSG,Male,Yes,55.0,21.0,1.0,16.0,17.0,97.0,21:00,5:00,public transport,black,8.0,False,22.0,0.045454545454545456,Medium (20-24),Middle (22-25)
6983,1,No,Arts,Auditory,1R86WV,Female,No,56.0,25.0,2.0,15.0,13.0,96.0,21:30,5:30,public transport,white,8.0,False,27.0,0.07407407407407407,Large (25-31),Higher (26-31)
6984,1,No,Arts,Visual,Q5XP50,Male,Yes,71.0,14.0,11.0,15.0,8.0,95.0,23:00,7:00,walk,red,8.0,False,25.0,0.44,Large (25-31),Middle (22-25)
6985,2,No,Sports,Auditory,WCMYAG,Female,No,43.0,7.0,15.0,16.0,14.0,57.0,2:00,7:00,walk,red,5.0,True,22.0,0.6818181818181818,Medium (20-24),Middle (22-25)
6986,0,Yes,None,Visual,ZU2ZCR,Female,Yes,83.0,2.0,14.0,16.0,5.0,,21:30,5:30,public transport,yellow,8.0,False,16.0,0.875,Small (14-19),Lower (14-21)
6987,1,No,Arts,Visual,B092BL,Female,Yes,63.0,10.0,17.0,15.0,16.0,93.0,22:30,6:30,private transport,red,8.0,False,27.0,0.6296296296296297,Large (25-31),Higher (26-31)
6988,0,No,Sports,Auditory,T8VWQX,Female,No,61.0,6.0,16.0,16.0,15.0,96.0,21:30,5:30,public transport,black,8.0,False,22.0,0.7272727272727273,Medium (20-24),Middle (22-25)
6989,0,No,Clubs,Auditory,ULXKML,Female,Yes,69.0,20.0,1.0,15.0,5.0,91.0,21:00,5:00,public transport,red,8.0,False,21.0,0.047619047619047616,Medium (20-24),Lower (14-21)
6990,0,Yes,Clubs,Auditory,VYK0XV,Male,Yes,75.0,10.0,5.0,16.0,15.0,98.0,22:00,6:00,private transport,black,8.0,False,15.0,0.3333333333333333,Small (14-19),Lower (14-21)
6991,1,Yes,Arts,Visual,6LDJHT,Female,No,57.0,6.0,21.0,15.0,18.0,98.0,22:30,6:30,private transport,black,8.0,False,27.0,0.7777777777777778,Large (25-31),Higher (26-31)
6992,2,No,Arts,Auditory,46LUKL,Male,No,50.0,12.0,7.0,15.0,5.0,90.0,21:30,5:30,public transport,white,8.0,False,19.0,0.3684210526315789,Small (14-19),Lower (14-21)
6993,2,Yes,None,Visual,J42LB0,Male,No,73.0,14.0,0.0,15.0,18.0,90.0,22:00,6:00,private transport,black,8.0,False,14.0,0.0,Small (14-19),Lower (14-21)
6994,0,No,None,Visual,031WDB,Female,Yes,78.0,19.0,5.0,16.0,7.0,92.0,22:30,6:30,private transport,red,8.0,False,24.0,0.20833333333333334,Medium (20-24),Middle (22-25)
6995,1,Yes,Sports,Auditory,KGX9SW,Male,Yes,79.0,13.0,4.0,15.0,6.0,96.0,21:30,5:30,public transport,yellow,8.0,False,17.0,0.23529411764705882,Small (14-19),Lower (14-21)
6996,0,No,Arts,Auditory,7TP992,Female,Yes,61.0,16.0,6.0,15.0,11.0,95.0,21:00,5:00,public transport,black,8.0,False,22.0,0.2727272727272727,Medium (20-24),Middle (22-25)
6997,0,No,None,Visual,JIIMAV,Male,Yes,,22.0,5.0,15.0,9.0,94.0,22:30,6:30,private transport,green,8.0,False,27.0,0.18518518518518517,Large (25-31),Higher (26-31)
6998,0,No,Clubs,Visual,VL62EJ,Male,No,88.0,15.0,4.0,15.0,5.0,97.0,23:00,7:00,walk,yellow,8.0,False,19.0,0.21052631578947367,Small (14-19),Lower (14-21)
6999,0,No,Arts,Visual,MMVIKA,Male,No,73.0,10.0,18.0,16.0,19.0,98.0,22:00,6:00,private transport,white,8.0,False,28.0,0.6428571428571429,Large (25-31),Higher (26-31)
7000,1,No,Clubs,Visual,GB6J6B,Female,No,52.0,21.0,9.0,15.0,10.0,98.0,21:30,5:30,public transport,yellow,8.0,False,30.0,0.3,Large (25-31),Higher (26-31)
7001,1,No,Clubs,Visual,1ZQ9EY,Female,Yes,76.0,4.0,21.0,15.0,9.0,96.0,23:00,7:00,walk,blue,8.0,False,25.0,0.84,Large (25-31),Middle (22-25)
7002,1,Yes,Clubs,Visual,TLEJRO,Male,Yes,95.0,12.0,5.0,15.0,8.0,,21:00,5:00,public transport,black,8.0,False,17.0,0.29411764705882354,Small (14-19),Lower (14-21)
7003,2,Yes,None,Visual,FMAH1K,Female,Yes,74.0,0.0,14.0,15.0,19.0,90.0,22:30,6:30,private transport,black,8.0,False,14.0,1.0,Small (14-19),Lower (14-21)
7004,0,Yes,Arts,Visual,WWK7Z2,Male,No,74.0,11.0,4.0,15.0,8.0,91.0,22:30,6:30,private transport,black,8.0,False,15.0,0.26666666666666666,Small (14-19),Lower (14-21)
7005,1,No,Arts,Auditory,K2F4XB,Female,No,50.0,7.0,18.0,15.0,7.0,95.0,22:00,6:00,private transport,black,8.0,False,25.0,0.72,Large (25-31),Middle (22-25)
7006,1,No,Arts,Visual,TMYM5H,Male,Yes,59.0,25.0,3.0,15.0,19.0,,23:00,7:00,walk,yellow,8.0,False,28.0,0.10714285714285714,Large (25-31),Higher (26-31)
7007,0,No,Clubs,Visual,92I6UW,Male,Yes,90.0,13.0,10.0,16.0,6.0,90.0,22:30,5:30,public transport,black,7.0,False,23.0,0.43478260869565216,Medium (20-24),Middle (22-25)
7008,0,No,Clubs,Visual,DZWW5A,Female,Yes,83.0,23.0,1.0,15.0,6.0,91.0,22:00,6:00,private transport,yellow,8.0,False,24.0,0.041666666666666664,Medium (20-24),Middle (22-25)
7009,1,No,Arts,Visual,5FXKIW,Female,No,56.0,15.0,11.0,16.0,11.0,90.0,21:30,5:30,public transport,white,8.0,False,26.0,0.4230769230769231,Large (25-31),Higher (26-31)
7010,1,Yes,Sports,Visual,TXRKVE,Male,Yes,75.0,20.0,1.0,15.0,7.0,95.0,21:30,5:30,public transport,blue,8.0,False,21.0,0.047619047619047616,Medium (20-24),Lower (14-21)
7011,0,No,None,Visual,XXB3E8,Female,No,71.0,19.0,9.0,16.0,7.0,90.0,22:00,5:00,public transport,red,7.0,False,28.0,0.32142857142857145,Large (25-31),Higher (26-31)
7012,2,No,Clubs,Auditory,5B9WCD,Male,No,54.0,18.0,2.0,16.0,17.0,94.0,22:30,6:30,private transport,red,8.0,False,20.0,0.1,Medium (20-24),Lower (14-21)
7013,1,No,Arts,Auditory,36DXPQ,Male,Yes,58.0,21.0,7.0,16.0,8.0,99.0,21:00,5:00,public transport,yellow,8.0,False,28.0,0.25,Large (25-31),Higher (26-31)
7014,1,No,Sports,Auditory,ZG5OQX,Female,Yes,55.0,6.0,18.0,15.0,15.0,98.0,23:00,7:00,walk,blue,8.0,False,24.0,0.75,Medium (20-24),Middle (22-25)
7015,0,Yes,None,Auditory,HTOKVE,Female,Yes,73.0,13.0,2.0,15.0,12.0,99.0,21:30,5:30,public transport,red,8.0,False,15.0,0.13333333333333333,Small (14-19),Lower (14-21)
7016,0,No,Sports,Auditory,OMTOMU,Female,No,,13.0,8.0,16.0,5.0,70.0,23:00,6:00,private transport,green,7.0,False,21.0,0.38095238095238093,Medium (20-24),Lower (14-21)
7017,1,No,Sports,Auditory,K45BSW,Male,Yes,61.0,13.0,9.0,16.0,14.0,97.0,22:30,6:30,private transport,white,8.0,False,22.0,0.4090909090909091,Medium (20-24),Middle (22-25)
7018,1,Yes,Arts,Auditory,YOX2HE,Male,No,76.0,17.0,4.0,16.0,11.0,98.0,21:30,5:30,public transport,blue,8.0,False,21.0,0.19047619047619047,Medium (20-24),Lower (14-21)
7019,0,Yes,Arts,Visual,07AOCA,Male,No,79.0,10.0,7.0,16.0,7.0,96.0,21:00,5:00,public transport,white,8.0,False,17.0,0.4117647058823529,Small (14-19),Lower (14-21)
7020,2,No,Arts,Auditory,4WL4H7,Male,Yes,67.0,16.0,3.0,16.0,17.0,99.0,22:30,6:30,private transport,blue,8.0,False,19.0,0.15789473684210525,Small (14-19),Lower (14-21)
7021,0,No,None,Visual,6TOPUI,Male,Yes,89.0,10.0,13.0,15.0,9.0,99.0,22:00,6:00,private transport,red,8.0,False,23.0,0.5652173913043478,Medium (20-24),Middle (22-25)
7022,2,No,None,Visual,SREF11,Male,No,70.0,21.0,1.0,15.0,16.0,92.0,22:00,5:00,public transport,yellow,7.0,False,22.0,0.045454545454545456,Medium (20-24),Middle (22-25)
7023,2,No,None,Auditory,8QXU8S,Female,No,57.0,13.0,9.0,16.0,18.0,99.0,22:30,6:30,private transport,blue,8.0,False,22.0,0.4090909090909091,Medium (20-24),Middle (22-25)
7024,0,No,None,Visual,BZ44I6,Female,Yes,70.0,10.0,17.0,16.0,5.0,96.0,21:30,5:30,public transport,yellow,8.0,False,27.0,0.6296296296296297,Large (25-31),Higher (26-31)
7025,1,No,Sports,Auditory,9NPFME,Male,Yes,61.0,18.0,9.0,16.0,8.0,93.0,22:30,6:30,private transport,white,8.0,False,27.0,0.3333333333333333,Large (25-31),Higher (26-31)
7026,0,No,None,Visual,VJPF29,Male,Yes,68.0,14.0,9.0,15.0,12.0,91.0,21:30,5:30,public transport,black,8.0,False,23.0,0.391304347826087,Medium (20-24),Middle (22-25)
7027,1,Yes,Arts,Auditory,5IZROG,Male,No,,22.0,3.0,16.0,11.0,95.0,21:30,5:30,public transport,green,8.0,False,25.0,0.12,Large (25-31),Middle (22-25)
7028,0,Yes,Arts,Visual,KCN1BU,Female,Yes,,12.0,4.0,15.0,7.0,95.0,22:00,6:00,private transport,blue,8.0,False,16.0,0.25,Small (14-19),Lower (14-21)
7029,2,No,Sports,Auditory,79MULW,Female,Yes,40.0,20.0,2.0,,12.0,,23:00,7:00,walk,green,8.0,False,22.0,0.09090909090909091,Medium (20-24),Middle (22-25)
7030,0,No,Sports,Auditory,876NF3,Female,Yes,54.0,16.0,5.0,15.0,11.0,100.0,22:00,6:00,private transport,white,8.0,False,21.0,0.23809523809523808,Medium (20-24),Lower (14-21)
7031,2,No,Clubs,Visual,OZ9Y1G,Female,Yes,78.0,12.0,5.0,15.0,5.0,95.0,21:00,5:00,public transport,black,8.0,False,17.0,0.29411764705882354,Small (14-19),Lower (14-21)
7032,0,No,Arts,Auditory,6KYS0J,Male,No,65.0,11.0,16.0,15.0,14.0,96.0,21:30,5:30,public transport,green,8.0,False,27.0,0.5925925925925926,Large (25-31),Higher (26-31)
7033,1,No,Arts,Auditory,XOPDHH,Male,Yes,60.0,21.0,1.0,16.0,8.0,93.0,23:00,7:00,walk,red,8.0,False,22.0,0.045454545454545456,Medium (20-24),Middle (22-25)
7034,0,Yes,None,Auditory,G26F7I,Female,Yes,78.0,13.0,2.0,16.0,7.0,95.0,23:00,7:00,walk,white,8.0,False,15.0,0.13333333333333333,Small (14-19),Lower (14-21)
7035,0,No,Arts,Auditory,MCZXPP,Female,No,93.0,12.0,9.0,15.0,6.0,99.0,23:00,7:00,walk,green,8.0,False,21.0,0.42857142857142855,Medium (20-24),Lower (14-21)
7036,2,No,Sports,Auditory,2ELYS5,Female,Yes,70.0,11.0,10.0,,17.0,98.0,21:30,5:30,public transport,blue,8.0,False,21.0,0.47619047619047616,Medium (20-24),Lower (14-21)
7037,0,Yes,Sports,Visual,3CWATF,Female,No,70.0,6.0,10.0,16.0,19.0,91.0,23:00,7:00,walk,blue,8.0,False,16.0,0.625,Small (14-19),Lower (14-21)
7038,1,Yes,Arts,Visual,MA8835,Female,Yes,83.0,2.0,15.0,15.0,8.0,93.0,22:30,6:30,private transport,green,8.0,False,17.0,0.8823529411764706,Small (14-19),Lower (14-21)
7039,0,Yes,Sports,Auditory,4F0V94,Male,Yes,71.0,15.0,1.0,15.0,12.0,99.0,23:00,7:00,walk,white,8.0,False,16.0,0.0625,Small (14-19),Lower (14-21)
7040,2,No,Sports,Auditory,TYNMWA,Female,Yes,59.0,15.0,5.0,16.0,13.0,99.0,22:30,6:30,private transport,green,8.0,False,20.0,0.25,Medium (20-24),Lower (14-21)
7041,1,Yes,None,Visual,OR5EDG,Male,No,100.0,12.0,5.0,16.0,10.0,93.0,21:30,5:30,public transport,green,8.0,False,17.0,0.29411764705882354,Small (14-19),Lower (14-21)
7042,0,Yes,Arts,Visual,9DF9SA,Male,No,81.0,14.0,7.0,16.0,6.0,93.0,21:00,5:00,public transport,blue,8.0,False,21.0,0.3333333333333333,Medium (20-24),Lower (14-21)
7043,1,No,Arts,Auditory,7A4XES,Male,Yes,53.0,18.0,12.0,16.0,6.0,95.0,21:00,5:00,public transport,yellow,8.0,False,30.0,0.4,Large (25-31),Higher (26-31)
7044,0,No,Arts,Visual,IHZEC0,Male,No,67.0,14.0,14.0,15.0,6.0,99.0,22:00,6:00,private transport,white,8.0,False,28.0,0.5,Large (25-31),Higher (26-31)
7045,2,No,Arts,Visual,5I3Q5C,Male,Yes,56.0,18.0,4.0,16.0,10.0,92.0,22:30,6:30,private transport,green,8.0,False,22.0,0.18181818181818182,Medium (20-24),Middle (22-25)
7046,1,No,Sports,Visual,4A3EUD,Male,No,50.0,16.0,14.0,15.0,18.0,73.0,0:00,7:00,walk,white,7.0,False,30.0,0.4666666666666667,Large (25-31),Higher (26-31)
7047,1,No,Arts,Visual,JSNSZL,Male,No,54.0,24.0,0.0,16.0,11.0,93.0,22:30,6:30,private transport,red,8.0,False,24.0,0.0,Medium (20-24),Middle (22-25)
7048,0,No,Sports,Auditory,2M5KCZ,Female,Yes,95.0,22.0,0.0,16.0,7.0,95.0,22:00,6:00,private transport,black,8.0,False,22.0,0.0,Medium (20-24),Middle (22-25)
7049,1,Yes,None,Visual,663F5K,Female,No,88.0,16.0,1.0,16.0,5.0,98.0,21:30,5:30,public transport,black,8.0,False,17.0,0.058823529411764705,Small (14-19),Lower (14-21)
7050,0,No,None,Auditory,8M7UXK,Female,No,70.0,5.0,22.0,15.0,9.0,98.0,22:00,6:00,private transport,white,8.0,False,27.0,0.8148148148148148,Large (25-31),Higher (26-31)
7051,0,No,Clubs,Auditory,MIVCRN,Male,Yes,93.0,12.0,9.0,15.0,7.0,95.0,21:00,5:00,public transport,black,8.0,False,21.0,0.42857142857142855,Medium (20-24),Lower (14-21)
7052,2,No,Clubs,Visual,SSTUKV,Male,Yes,52.0,22.0,0.0,15.0,11.0,90.0,23:00,7:00,walk,red,8.0,False,22.0,0.0,Medium (20-24),Middle (22-25)
7053,1,No,Arts,Auditory,GYMORX,Female,No,51.0,1.0,29.0,15.0,7.0,96.0,22:00,6:00,private transport,blue,8.0,False,30.0,0.9666666666666667,Large (25-31),Higher (26-31)
7054,0,No,Arts,Auditory,QDLBHA,Female,No,63.0,22.0,5.0,15.0,16.0,93.0,21:00,5:00,public transport,white,8.0,False,27.0,0.18518518518518517,Large (25-31),Higher (26-31)
7055,0,No,None,Visual,GCYOF5,Male,Yes,85.0,23.0,0.0,15.0,7.0,99.0,21:30,5:30,public transport,green,8.0,False,23.0,0.0,Medium (20-24),Middle (22-25)
7056,2,No,Clubs,Auditory,96BBAO,Male,Yes,70.0,18.0,3.0,16.0,13.0,94.0,22:30,6:30,private transport,red,8.0,False,21.0,0.14285714285714285,Medium (20-24),Lower (14-21)
7057,0,Yes,Arts,Visual,79SUR5,Male,No,74.0,10.0,5.0,15.0,15.0,97.0,21:30,5:30,public transport,yellow,8.0,False,15.0,0.3333333333333333,Small (14-19),Lower (14-21)
7058,2,No,Clubs,Auditory,PFXMRY,Female,No,73.0,11.0,10.0,15.0,12.0,98.0,21:30,5:30,public transport,black,8.0,False,21.0,0.47619047619047616,Medium (20-24),Lower (14-21)
7059,0,No,Clubs,Visual,M7P26L,Male,Yes,60.0,27.0,0.0,15.0,19.0,94.0,22:30,6:30,private transport,white,8.0,False,27.0,0.0,Large (25-31),Higher (26-31)
7060,0,No,Sports,Auditory,RL0XKM,Female,No,70.0,14.0,13.0,16.0,10.0,95.0,21:30,5:30,public transport,yellow,8.0,False,27.0,0.48148148148148145,Large (25-31),Higher (26-31)
7061,2,Yes,None,Visual,OYVS79,Female,Yes,84.0,11.0,3.0,15.0,9.0,91.0,21:30,5:30,public transport,black,8.0,False,14.0,0.21428571428571427,Small (14-19),Lower (14-21)
7062,1,Yes,Sports,Auditory,ROA2A9,Female,Yes,72.0,10.0,9.0,16.0,9.0,94.0,21:00,5:00,public transport,green,8.0,False,19.0,0.47368421052631576,Small (14-19),Lower (14-21)
7063,0,No,None,Visual,2K0ITG,Male,Yes,86.0,13.0,5.0,15.0,6.0,96.0,23:00,7:00,walk,yellow,8.0,False,18.0,0.2777777777777778,Small (14-19),Lower (14-21)
7064,2,No,Sports,Visual,V2XFAD,Female,Yes,69.0,19.0,4.0,15.0,15.0,92.0,21:30,5:30,public transport,blue,8.0,False,23.0,0.17391304347826086,Medium (20-24),Middle (22-25)
7065,1,No,Sports,Auditory,OTM5SB,Male,Yes,63.0,16.0,8.0,15.0,16.0,91.0,21:30,5:30,public transport,white,8.0,False,24.0,0.3333333333333333,Medium (20-24),Middle (22-25)
7066,0,No,Clubs,Auditory,U48CY9,Female,No,69.0,25.0,2.0,15.0,11.0,93.0,23:00,7:00,walk,white,8.0,False,27.0,0.07407407407407407,Large (25-31),Higher (26-31)
7067,2,No,Sports,Visual,9NHSKF,Male,Yes,67.0,17.0,6.0,16.0,8.0,93.0,21:30,5:30,public transport,red,8.0,False,23.0,0.2608695652173913,Medium (20-24),Middle (22-25)
7068,0,No,None,Visual,4QAP38,Female,Yes,88.0,7.0,15.0,16.0,9.0,91.0,22:00,6:00,private transport,red,8.0,False,22.0,0.6818181818181818,Medium (20-24),Middle (22-25)
7069,2,Yes,Sports,Visual,TMKOD1,Female,Yes,78.0,9.0,5.0,15.0,10.0,91.0,21:30,5:30,public transport,blue,8.0,False,14.0,0.35714285714285715,Small (14-19),Lower (14-21)
7070,0,No,None,Visual,9I8WB7,Male,Yes,94.0,10.0,13.0,16.0,8.0,93.0,22:00,6:00,private transport,white,8.0,False,23.0,0.5652173913043478,Medium (20-24),Middle (22-25)
7071,2,No,None,Visual,3JUUC4,Female,Yes,77.0,9.0,8.0,15.0,7.0,99.0,21:00,5:00,public transport,white,8.0,False,17.0,0.47058823529411764,Small (14-19),Lower (14-21)
7072,1,No,Arts,Auditory,U6QR3K,Female,No,58.0,26.0,1.0,16.0,12.0,95.0,21:30,5:30,public transport,green,8.0,False,27.0,0.037037037037037035,Large (25-31),Higher (26-31)
7073,1,No,Arts,Auditory,4YNS4V,Male,No,54.0,22.0,5.0,15.0,10.0,99.0,21:00,5:00,public transport,white,8.0,False,27.0,0.18518518518518517,Large (25-31),Higher (26-31)
7074,1,Yes,Sports,Visual,XGEIPV,Male,Yes,45.0,22.0,8.0,15.0,9.0,63.0,1:00,6:00,private transport,black,5.0,True,30.0,0.26666666666666666,Large (25-31),Higher (26-31)
7075,0,Yes,None,Auditory,UFPUQM,Male,No,75.0,11.0,9.0,15.0,16.0,96.0,22:00,6:00,private transport,white,8.0,False,20.0,0.45,Medium (20-24),Lower (14-21)
7076,0,Yes,Clubs,Auditory,TT5EG2,Female,No,76.0,19.0,2.0,15.0,8.0,99.0,22:00,6:00,private transport,red,8.0,False,21.0,0.09523809523809523,Medium (20-24),Lower (14-21)
7077,0,No,Clubs,Auditory,KMDOWR,Female,No,54.0,21.0,0.0,15.0,13.0,100.0,22:30,6:30,private transport,yellow,8.0,False,21.0,0.0,Medium (20-24),Lower (14-21)
7078,1,No,Clubs,Visual,LTTCJ0,Female,No,56.0,7.0,19.0,15.0,6.0,97.0,22:30,6:30,private transport,white,8.0,False,26.0,0.7307692307692307,Large (25-31),Higher (26-31)
7079,2,No,Sports,Auditory,Y4V7QA,Male,Yes,68.0,12.0,7.0,16.0,10.0,96.0,22:30,6:30,private transport,green,8.0,False,19.0,0.3684210526315789,Small (14-19),Lower (14-21)
7080,0,No,Clubs,Auditory,AL66VA,Male,Yes,75.0,16.0,5.0,16.0,8.0,92.0,22:00,6:00,private transport,white,8.0,False,21.0,0.23809523809523808,Medium (20-24),Lower (14-21)
7081,0,Yes,Arts,Visual,JFZZ7V,Female,No,78.0,15.0,5.0,15.0,9.0,98.0,23:00,7:00,walk,white,8.0,False,20.0,0.25,Medium (20-24),Lower (14-21)
7082,2,Yes,Sports,Visual,WMWME9,Male,No,67.0,14.0,1.0,16.0,19.0,91.0,21:00,5:00,public transport,black,8.0,False,15.0,0.06666666666666667,Small (14-19),Lower (14-21)
7083,0,Yes,Clubs,Auditory,YE8IHD,Female,Yes,78.0,18.0,2.0,16.0,5.0,91.0,22:00,5:00,public transport,red,7.0,False,20.0,0.1,Medium (20-24),Lower (14-21)
7084,2,Yes,None,Visual,9ARSJ8,Male,No,79.0,11.0,7.0,16.0,7.0,99.0,21:30,5:30,public transport,black,8.0,False,18.0,0.3888888888888889,Small (14-19),Lower (14-21)
7085,0,No,Sports,Auditory,FMV64O,Female,No,69.0,4.0,17.0,15.0,12.0,92.0,23:00,7:00,walk,red,8.0,False,21.0,0.8095238095238095,Medium (20-24),Lower (14-21)
7086,0,No,None,Visual,90LDPA,Male,No,60.0,10.0,11.0,15.0,19.0,94.0,0:00,7:00,walk,red,7.0,False,21.0,0.5238095238095238,Medium (20-24),Lower (14-21)
7087,0,No,Sports,Auditory,L3Z0BN,Male,No,61.0,20.0,1.0,16.0,11.0,90.0,21:30,5:30,public transport,white,8.0,False,21.0,0.047619047619047616,Medium (20-24),Lower (14-21)
7088,2,No,Arts,Auditory,HETWKO,Male,Yes,61.0,10.0,10.0,16.0,13.0,95.0,22:00,6:00,private transport,red,8.0,False,20.0,0.5,Medium (20-24),Lower (14-21)
7090,0,No,Sports,Auditory,XSPKW0,Male,No,92.0,25.0,0.0,16.0,9.0,92.0,21:00,5:00,public transport,blue,8.0,False,25.0,0.0,Large (25-31),Middle (22-25)
